Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2025-03-26 20:26:29.02,2025-03-26 16:26:29.02,11728.54865014553,34.687302,-76.528835,32.75485005325736,2.906796587631106,3,19385.72352879532,0.02604796958356959,0,212.3617745918686,108.9301300048828,119.340087890625,10,-9.179366360976655,0
2025-03-26 20:26:29.02,2025-03-26 16:26:29.02,11728.54865014553,34.687302,-76.528835,32.75485005325736,2.906796587631106,3,19385.72352879532,0.02604796958356959,0,212.3617745918686,108.9301300048828,119.340087890625,10,-9.179366360976655,0
2025-03-26 20:26:29.02,2025-03-26 16:26:29.02,11728.54865014553,34.687302,-76.528835,32.75485005325736,2.906796587631106,3,19385.72352879532,0.02604796958356959,0,212.3617745918686,108.9301300048828,119.340087890625,10,-9.179366360976655,0
2025-03-26 20:26:37.99,2025-03-26 16:26:37.99,11737.54850411415,34.687212,-76.528806,11.62120522261649,3.195800404064357,3,19395.94424673368,0.7307367787544462,0.6053580683613495,212.3617961766523,108.9301300048828,119.340087890625,10,-6.305440550503766,0
2025-03-26 20:26:37.99,2025-03-26 16:26:37.99,11737.54850411415,34.687212,-76.528806,11.62120522261649,3.195800404064357,3,19395.94424673368,0.7307367787544462,0.6053580683613495,212.3617961766523,108.9301300048828,119.340087890625,10,-6.305440550503766,0
2025-03-26 20:26:37.99,2025-03-26 16:26:37.99,11737.54850411415,34.687212,-76.528806,11.62120522261649,3.195800404064357,3,19395.94424673368,0.7307367787544462,0.6053580683613495,212.3617961766523,108.9301300048828,119.340087890625,10,-6.305440550503766,0
2025-03-26 20:26:47.99,2025-03-26 16:26:47.99,11747.54943609238,34.687316,-76.528859,11.28403823452662,4.016162524931133,3,19408.36505471239,1.174597278901354,0.7323611542758327,295.250873057591,108.9301300048828,119.340087890625,10,68.73634384614883,0
2025-03-26 20:26:47.99,2025-03-26 16:26:47.99,11747.54943609238,34.687316,-76.528859,11.28403823452662,4.016162524931133,3,19408.36505471239,1.174597278901354,0.7323611542758327,295.250873057591,108.9301300048828,119.340087890625,10,68.73634384614883,0
2025-03-26 20:26:47.99,2025-03-26 16:26:47.99,11747.54943609238,34.687316,-76.528859,11.28403823452662,4.016162524931133,3,19408.36505471239,1.174597278901354,0.7323611542758327,295.250873057591,108.9301300048828,119.340087890625,10,68.73634384614883,0
2025-03-26 20:26:52.99,2025-03-26 16:26:52.99,11752.5485291481,34.687396,-76.528912,6.120921950067951,3.94055537134409,3,19418.55322304702,0.2032960304778542,3.618970881950313,307.6516945720397,108.9301300048828,119.340087890625,10,99.57306543108083,0
2025-03-26 20:26:52.99,2025-03-26 16:26:52.99,11752.5485291481,34.687396,-76.528912,6.120921950067951,3.94055537134409,3,19418.55322304702,0.2032960304778542,3.618970881950313,307.6516945720397,108.9301300048828,119.340087890625,10,99.57306543108083,0
2025-03-26 20:26:52.99,2025-03-26 16:26:52.99,11752.5485291481,34.687396,-76.528912,6.120921950067951,3.94055537134409,3,19418.55322304702,0.2032960304778542,3.618970881950313,307.6516945720397,108.9301300048828,119.340087890625,10,99.57306543108083,0
2025-03-26 20:27:05.99,2025-03-26 16:27:05.99,11765.54807806015,34.687299,-76.528886,8.193868484266744,3.592320465482771,3,19429.58105800523,1.375504674898449,1.075174579380451,239.0948826621496,108.9301300048828,119.340087890625,10,-61.93566415712299,0
2025-03-26 20:27:05.99,2025-03-26 16:27:05.99,11765.54807806015,34.687299,-76.528886,8.193868484266744,3.592320465482771,3,19429.58105800523,1.375504674898449,1.075174579380451,239.0948826621496,108.9301300048828,119.340087890625,10,-61.93566415712299,0
2025-03-26 20:27:05.99,2025-03-26 16:27:05.99,11765.54807806015,34.687299,-76.528886,8.193868484266744,3.592320465482771,3,19429.58105800523,1.375504674898449,1.075174579380451,239.0948826621496,108.9301300048828,119.340087890625,10,-61.93566415712299,0
2025-03-26 20:27:39.02,2025-03-26 16:27:39.02,11798.54760015011,34.687256,-76.528790,8.314879329289299,3.583796659484506,3,19439.62933669829,0.871126930118036,0.2529801001122533,256.6785292219621,108.9301300048828,119.340087890625,10,-101.0990160527892,0
2025-03-26 20:27:39.02,2025-03-26 16:27:39.02,11798.54760015011,34.687256,-76.528790,8.314879329289299,3.583796659484506,3,19439.62933669829,0.871126930118036,0.2529801001122533,256.6785292219621,108.9301300048828,119.340087890625,10,-101.0990160527892,0
2025-03-26 20:27:39.02,2025-03-26 16:27:39.02,11798.54760015011,34.687256,-76.528790,8.314879329289299,3.583796659484506,3,19439.62933669829,0.871126930118036,0.2529801001122533,256.6785292219621,108.9301300048828,119.340087890625,10,-101.0990160527892,0
2025-03-26 20:28:52.99,2025-03-26 16:28:52.99,11872.54620814323,34.687218,-76.528689,12.47191163124853,3.594079595990479,3,19449.74325236291,0,0.5707529689618228,321.7002010962977,108.9301300048828,119.340087890625,10,3.357331617369036,0
2025-03-26 20:28:52.99,2025-03-26 16:28:52.99,11872.54620814323,34.687218,-76.528689,12.47191163124853,3.594079595990479,3,19449.74325236291,0,0.5707529689618228,321.7002010962977,108.9301300048828,119.340087890625,10,3.357331617369036,0
2025-03-26 20:28:52.99,2025-03-26 16:28:52.99,11872.54620814323,34.687218,-76.528689,12.47191163124853,3.594079595990479,3,19449.74325236291,0,0.5707529689618228,321.7002010962977,108.9301300048828,119.340087890625,10,3.357331617369036,0
2025-03-26 20:28:56.99,2025-03-26 16:28:56.99,11876.54598712921,34.687275,-76.528785,8.071151478796123,3.815574234351516,3,19460.5379585397,0.2469610811015156,0.5537672189992481,321.7001288831576,108.9301300048828,119.340087890625,10,-75.71774944023817,0
2025-03-26 20:28:56.99,2025-03-26 16:28:56.99,11876.54598712921,34.687275,-76.528785,8.071151478796123,3.815574234351516,3,19460.5379585397,0.2469610811015156,0.5537672189992481,321.7001288831576,108.9301300048828,119.340087890625,10,-75.71774944023817,0
2025-03-26 20:28:56.99,2025-03-26 16:28:56.99,11876.54598712921,34.687275,-76.528785,8.071151478796123,3.815574234351516,3,19460.5379585397,0.2469610811015156,0.5537672189992481,321.7001288831576,108.9301300048828,119.340087890625,10,-75.71774944023817,0
2025-03-26 20:29:03.99,2025-03-26 16:29:03.99,11883.54595208168,34.687333,-76.528875,8.10845767977159,3.454543279483914,3,19470.97624403297,2.070471419591424,2.032735777238699,295.1394051768563,108.9301300048828,119.340087890625,10,111.82327176091,0
2025-03-26 20:29:03.99,2025-03-26 16:29:03.99,11883.54595208168,34.687333,-76.528875,8.10845767977159,3.454543279483914,3,19470.97624403297,2.070471419591424,2.032735777238699,295.1394051768563,108.9301300048828,119.340087890625,10,111.82327176091,0
2025-03-26 20:29:03.99,2025-03-26 16:29:03.99,11883.54595208168,34.687333,-76.528875,8.10845767977159,3.454543279483914,3,19470.97624403297,2.070471419591424,2.032735777238699,295.1394051768563,108.9301300048828,119.340087890625,10,111.82327176091,0
2025-03-26 20:29:06.99,2025-03-26 16:29:06.99,11886.54412007332,34.687373,-76.528977,8.335511455217235,3.335818544961512,3,19481.30289791151,2.471934379150483,2.032735777238699,298.7630080896899,108.9301300048828,119.340087890625,10,-13.45036845022256,0
2025-03-26 20:29:06.99,2025-03-26 16:29:06.99,11886.54412007332,34.687373,-76.528977,8.335511455217235,3.335818544961512,3,19481.30289791151,2.471934379150483,2.032735777238699,298.7630080896899,108.9301300048828,119.340087890625,10,-13.45036845022256,0
2025-03-26 20:29:06.99,2025-03-26 16:29:06.99,11886.54412007332,34.687373,-76.528977,8.335511455217235,3.335818544961512,3,19481.30289791151,2.471934379150483,2.032735777238699,298.7630080896899,108.9301300048828,119.340087890625,10,-13.45036845022256,0
2025-03-26 20:29:22.28,2025-03-26 16:29:22.28,11902.0474511385,34.687247,-76.528867,19.57969680374977,6.575510646104814,3,19498.50896869949,-1,0,-1,108.9301300048828,119.340087890625,10,142.6446080011831,0
2025-03-26 20:29:22.28,2025-03-26 16:29:22.28,11902.0474511385,34.687247,-76.528867,19.57969680374977,6.575510646104814,3,19498.50896869949,-1,0,-1,108.9301300048828,119.340087890625,10,142.6446080011831,0
2025-03-26 20:29:22.28,2025-03-26 16:29:22.28,11902.0474511385,34.687247,-76.528867,19.57969680374977,6.575510646104814,3,19498.50896869949,-1,0,-1,108.9301300048828,119.340087890625,10,142.6446080011831,0
2025-03-26 20:29:34.41,2025-03-26 16:29:34.41,11914.04533708096,34.687226,-76.528737,20.02825287117964,6.575510646104814,3,19510.60482333996,-1,1.848109377385335,-1,108.9301300048828,119.340087890625,10,29.78396589652706,0
2025-03-26 20:29:34.41,2025-03-26 16:29:34.41,11914.04533708096,34.687226,-76.528737,20.02825287117964,6.575510646104814,3,19510.60482333996,-1,1.848109377385335,-1,108.9301300048828,119.340087890625,10,29.78396589652706,0
2025-03-26 20:29:34.41,2025-03-26 16:29:34.41,11914.04533708096,34.687226,-76.528737,20.02825287117964,6.575510646104814,3,19510.60482333996,-1,1.848109377385335,-1,108.9301300048828,119.340087890625,10,29.78396589652706,0
2025-03-26 20:31:13.99,2025-03-26 16:31:13.99,12013.54206204414,34.687559,-76.528703,44.30461286367431,3.585869312286377,3,19547.63316837031,0,3.854371361401974,235.8587856252553,108.9301300048828,119.340087890625,10,-10.98854639498378,0
